ROW_NUM,CTPRVN_NM,SIGUNGU_NM,EMD_NM,LVSTCK_NM,FARM_CO
6971,경상남도,산청군,시천면,소,3
6972,충청남도,보령시,천북면,염소,28
6973,제주특별자치도,서귀포시,표선면,꿀벌,16
6974,경상남도,합천군,삼가면,염소,23
6975,전라남도,여수시,화양면,염소,45
6976,경상북도,예천군,은풍면,닭,45
6977,충청남도,당진시,신평면,돼지,26
6978,충청남도,금산군,복수면,닭,23
6979,제주특별자치도,제주시,우도면,말,4
6980,경기도,용인시 처인구,양지면,관상조,1
6981,전라남도,나주시,노안면,오리,2
6982,전라남도,여수시,율촌면,기러기,2
6983,전라북도,부안군,변산면,칠면조,1
6984,충청남도,금산군,남이면,닭,14
6985,경기도,안성시,삼죽면,염소,4
6986,전라북도,익산시,성당면,닭,39
6987,강원도,평창군,대화면,닭,101
6988,강원도,영월군,북면,닭,49
6989,전라북도,진안군,동향면,닭,73
6990,전라북도,순창군,복흥면,닭,18
6991,제주특별자치도,서귀포시,동홍동,꿀벌,23
6992,충청북도,청원군,남이면,꿀벌,3
6993,경상북도,상주시,공검면,닭,10
6994,경상남도,밀양시,단장면,염소,28
6995,전라북도,무주군,설천면,닭,44
6996,충청남도,당진시,원당동,닭,7
6997,경상북도,김천시,구성면,닭,23
6998,전라남도,여수시,돌산읍,칠면조,3
6999,전라북도,진안군,마령면,닭,56
7000,경상남도,합천군,율곡면,돼지,8
7001,경기도,화성시,매송면,꿀벌,7
7002,경상북도,고령군,대가야읍,닭,35
7003,충청북도,충주시,엄정면,닭,40
7004,전라남도,장성군,삼서면,닭,30
7005,전라남도,순천시,낙안면,염소,20
7006,강원도,화천군,화천읍,닭,79
7007,충청북도,충주시,금가면,염소,21
7008,충청북도,청원군,현도면,닭,9
7009,충청북도,제천시,두학동,닭,13
7010,충청남도,보령시,남포면,염소,7
7011,강원도,화천군,사내면,닭,33
7012,경상북도,경산시,남산면,염소,20
7013,충청북도,단양군,적성면,오리,2
7014,경상북도,울진군,근남면,닭,39
7015,경기도,가평군,가평읍,염소,2
7016,전라북도,김제시,진봉면,닭,35
7017,충청북도,음성군,대소면,닭,16
7018,전라북도,김제시,용지면,돼지,56
7019,충청북도,단양군,어상천면,염소,25
7020,경상남도,창원시 마산합포구,진전면,칠면조,2
7021,경상북도,봉화군,봉성면,닭,42
7022,전라남도,여수시,소라면,거위,7
7023,경기도,남양주시,화도읍,닭,3
7024,충청북도,진천군,광혜원면,꿀벌,4
7025,경기도,화성시,남양읍,닭,18
7026,전라남도,고흥군,포두면,염소,20
7027,제주특별자치도,서귀포시,성산읍,돼지,5
7028,전라남도,함평군,해보면,닭,36
7029,충청남도,부여군,옥산면,염소,6
7030,충청남도,예산군,대술면,닭,27
7031,제주특별자치도,제주시,조천읍,닭,23
7032,전라북도,부안군,부안읍,닭,13
7033,충청북도,음성군,생극면,닭,28
7034,경상북도,경주시,천북면,닭,58
7035,강원도,정선군,남면,닭,28
7036,충청남도,당진시,고대면,염소,13
7037,경상남도,고성군,대가면,염소,31
7038,충청북도,괴산군,감물면,돼지,4
7039,강원도,태백시,원동,닭,2
7040,경상북도,경주시,강동면,닭,38
7041,경기도,동두천시,상패동,돼지,10
7042,경상남도,함양군,백전면,닭,41
7043,경상북도,고령군,다산면,염소,12
7044,경상남도,거창군,가조면,닭,73
7045,경상북도,영주시,부석면,닭,25
7046,경기도,가평군,북면,닭,17
7047,경상북도,봉화군,명호면,닭,50
7048,충청남도,당진시,신평면,거위,2
7049,경상북도,청도군,각북면,닭,6
7050,경상북도,울진군,금강송면,닭,23
7051,충청북도,청원군,옥산면,염소,7
7052,강원도,화천군,화천읍,사슴,10
7053,충청북도,단양군,영춘면,염소,23
7054,제주특별자치도,제주시,월평동,말,21
7055,경기도,남양주시,평내동,닭,5
7056,경상남도,김해시,생림면,닭,49
7057,전라남도,함평군,손불면,닭,35
7058,전라남도,나주시,봉황면,돼지,17
7059,충청남도,공주시,신관동,관상조,1
7060,충청남도,공주시,신관동,칠면조,1
7061,경상북도,상주시,중동면,염소,9
7062,전라남도,장흥군,장흥읍,사슴,4
7063,세종특별자치시,,부강면,꿀벌,1
7064,경상북도,포항시 남구,대송면,거위,2
7065,충청북도,괴산군,사리면,돼지,13
7066,경기도,양주시,장흥면,닭,5
7067,경상북도,경주시,건천읍,닭,45
7068,전라북도,익산시,팔봉동,닭,1
7069,경기도,화성시,서신면,토끼,3
7070,강원도,춘천시,동면,닭,82
7071,강원도,양양군,강현면,닭,20
7072,경상남도,창원시 마산회원구,내서읍,닭,19
7073,충청북도,제천시,왕암동,염소,1
7074,전라남도,순천시,별량면,염소,20
7075,충청북도,괴산군,칠성면,염소,6
7076,경상북도,영양군,수비면,닭,9
7077,대구광역시,달성군,가창면,거위,4
7078,강원도,정선군,여량면,꿩,1
7079,충청남도,부여군,임천면,닭,19
7080,전라북도,부안군,진서면,닭,7
7081,전라남도,해남군,삼산면,닭,12
7082,경상남도,김해시,생림면,꿀벌,2
7083,경상북도,구미시,고아읍,염소,11
7084,강원도,화천군,상서면,닭,69
7085,충청남도,서천군,문산면,닭,42
7086,전라남도,여수시,돌산읍,기러기,4
7087,전라북도,무주군,무주읍,닭,52
7088,충청남도,부여군,홍산면,닭,24
7089,경상남도,의령군,봉수면,닭,26
7090,경상북도,성주군,선남면,닭,27
7091,울산광역시,중구,장현동,거위,1
7092,경상북도,경주시,구정동,닭,2
7093,전라남도,고흥군,남양면,사슴,8
7094,전라남도,화순군,능주면,돼지,10
7095,전라남도,순천시,황전면,닭,69
7096,충청북도,청원군,오창읍,돼지,3
7097,경상북도,경주시,동방동,염소,1
7098,경기도,연천군,청산면,산양,1
7099,경기도,양평군,개군면,염소,2
7100,경상남도,함안군,산인면,닭,20
7101,경상남도,창원시 마산합포구,진동면,사슴,3
7102,경상남도,하동군,화개면,닭,19
7103,경상남도,양산시,원동면,꿀벌,1
7104,경상북도,군위군,의흥면,돼지,8
7105,전라북도,임실군,오수면,염소,15
7106,경기도,김포시,대곶면,사슴,5
7107,충청남도,천안시 서북구,입장면,닭,11
7108,경상남도,의령군,대의면,염소,12
7109,충청북도,옥천군,군서면,꿀벌,3
7110,강원도,영월군,주천면,염소,12
7111,전라남도,화순군,춘양면,염소,13
7112,경상남도,고성군,마암면,염소,14
7113,경기도,고양시 일산동구,지영동,닭,1
7114,충청북도,충주시,동량면,기러기,2
7115,경상남도,함안군,가야읍,닭,20
7116,경상남도,창녕군,성산면,염소,7
7117,경상북도,경산시,용성면,닭,27
7118,충청남도,보령시,웅천읍,꿀벌,2
7119,부산광역시,기장군,장안읍,닭,21
7120,전라남도,신안군,신의면,닭,3
7121,충청남도,당진시,정미면,닭,43
7122,강원도,평창군,대관령면,닭,22
7123,경상남도,창녕군,대합면,돼지,2
7124,충청북도,제천시,청풍면,염소,12
7125,경상남도,김해시,대동면,돼지,4
7126,경기도,동두천시,보산동,관상조,1
7127,강원도,인제군,북면,염소,4
7128,전라남도,고흥군,점암면,돼지,2
7129,강원도,원주시,부론면,염소,6
7130,경기도,연천군,백학면,닭,10
7131,경상남도,고성군,개천면,꿀벌,4
7132,대전광역시,대덕구,목상동,닭,1
7133,대구광역시,북구,읍내동,닭,5
7134,전라북도,순창군,복흥면,염소,3
7135,경상남도,거제시,동부면,닭,24
7136,경기도,용인시 처인구,백암면,개,2
7137,경상남도,하동군,하동읍,염소,5
7138,경기도,광주시,남한산성면,염소,1
7139,충청남도,아산시,음봉면,돼지,11
7140,경상북도,봉화군,춘양면,닭,50
7141,경상남도,김해시,진영읍,닭,26
7142,전라남도,곡성군,목사동면,오리,7
7143,충청북도,청원군,미원면,사슴,2
7144,세종특별자치시,,금남면,닭,43
7145,제주특별자치도,서귀포시,남원읍,꿀벌,33
7146,전라남도,해남군,북평면,돼지,5
7147,전라남도,곡성군,곡성읍,오리,6
7148,강원도,춘천시,사북면,염소,3
7149,경상북도,예천군,예천읍,염소,23
7150,경상북도,예천군,풍양면,염소,19
7151,경상남도,남해군,이동면,오리,1
7152,제주특별자치도,제주시,구좌읍,토끼,1
7153,경상북도,포항시 북구,청하면,염소,7
7154,경상북도,포항시 북구,청하면,기러기,3
7155,경상남도,고성군,고성읍,닭,52
7156,경상북도,의성군,의성읍,닭,26
7157,경상북도,울진군,매화면,염소,3
7158,전라남도,순천시,월등면,염소,12
7159,제주특별자치도,제주시,한경면,말,30
7160,경상북도,칠곡군,왜관읍,닭,5
7161,전라남도,순천시,상사면,돼지,3
7162,경상북도,청도군,청도읍,돼지,2
7163,전라남도,보성군,문덕면,염소,11
7164,충청북도,청주시 서원구,남이면,염소,8
7165,경상남도,고성군,개천면,닭,28
7166,충청북도,단양군,매포읍,닭,51
7167,경상북도,군위군,군위읍,돼지,17
7168,강원도,춘천시,신동면,관상조,2
7169,충청북도,괴산군,괴산읍,염소,14
7170,대전광역시,중구,정생동,닭,4
7171,경상북도,영주시,상줄동,닭,3
7172,경기도,포천시,영중면,닭,15
7173,경상북도,경산시,옥곡동,닭,4
7174,경기도,광주시,곤지암읍,염소,4
7175,경상북도,경산시,용성면,칠면조,2
7176,전라북도,정읍시,소성면,돼지,3
7177,강원도,양구군,방산면,닭,13
7178,충청남도,서산시,음암면,거위,3
7179,전라남도,나주시,다시면,닭,8
7180,전라남도,화순군,동복면,오리,1
7181,경상남도,남해군,미조면,닭,1
7182,전라북도,군산시,개정면,말,2
7183,충청남도,아산시,음봉면,거위,1
7184,경상남도,진주시,진성면,염소,9
7185,경기도,남양주시,진건읍,산양,1
7186,경상남도,거제시,연초면,염소,8
7187,강원도,인제군,기린면,닭,12
7188,전라북도,진안군,상전면,닭,29
7189,강원도,정선군,임계면,닭,67
7190,충청남도,예산군,신양면,돼지,6
7191,경상북도,예천군,개포면,염소,11
7192,경상북도,울진군,북면,오리,2
7193,전라북도,장수군,계북면,칠면조,1
7194,전라남도,해남군,화산면,염소,9
7195,전라남도,완도군,노화읍,돼지,5
7196,충청북도,음성군,소이면,염소,11
7197,경상남도,통영시,용남면,염소,7
7198,경상남도,창원시 의창구,소답동,닭,1
7199,전라남도,강진군,신전면,닭,12
7200,경상북도,경산시,진량읍,돼지,2
7201,광주광역시,북구,삼각동,닭,2
7202,충청남도,아산시,둔포면,돼지,10
7203,경상북도,안동시,옥동,사슴,1
7204,충청남도,공주시,우성면,닭,45
7205,충청북도,제천시,장락동,오리,1
7206,전라남도,장흥군,관산읍,염소,5
7207,경상북도,성주군,가천면,닭,15
7208,인천광역시,강화군,불은면,염소,7
7209,경기도,파주시,파평면,닭,7
7210,충청남도,홍성군,금마면,꿀벌,12
7211,충청북도,영동군,양산면,칠면조,3
7212,전라북도,남원시,산동면,닭,30
7213,경상북도,영천시,북안면,돼지,10
7214,전라남도,완도군,군외면,닭,18
7215,대전광역시,유성구,세동,꿀벌,1
7216,전라남도,무안군,청계면,돼지,9
7217,강원도,평창군,대화면,염소,10
7218,충청남도,아산시,인주면,염소,3
7219,충청북도,충주시,살미면,염소,7
7220,강원도,춘천시,서면,토끼,1
7221,충청북도,괴산군,청안면,돼지,17
7222,충청북도,청주시 흥덕구,오송읍,꿀벌,2
7223,경상남도,거창군,거창읍,오리,9
7224,전라남도,무안군,청계면,닭,13
7225,전라남도,나주시,왕곡면,돼지,8
7226,충청남도,보령시,오천면,염소,12
7227,경상북도,의성군,금성면,돼지,7
7228,경기도,연천군,연천읍,돼지,9
7229,충청북도,청원군,오창읍,닭,7
7230,강원도,평창군,봉평면,닭,55
7231,경상남도,고성군,하이면,염소,16
7232,강원도,강릉시,구정면,염소,6
7233,충청북도,제천시,덕산면,꿀벌,1
7234,전라북도,장수군,번암면,염소,24
7235,경상남도,사천시,사천읍,닭,14
7236,경상남도,밀양시,용평동,닭,2
7237,강원도,춘천시,동산면,칠면조,3
7238,전라북도,정읍시,하모동,염소,3
7239,경상남도,양산시,동면,염소,12
7240,경기도,화성시,마도면,기러기,1
7241,전라남도,구례군,문척면,염소,7
7242,강원도,삼척시,신기면,닭,15
7243,경상남도,산청군,신등면,염소,11
7244,충청북도,영동군,심천면,염소,2
7245,경상북도,고령군,대가야읍,돼지,12
7246,전라북도,완주군,운주면,기러기,1
7247,전라북도,부안군,줄포면,돼지,2
7248,충청남도,공주시,신기동,닭,4
7249,충청남도,당진시,신평면,칠면조,1
7250,전라북도,김제시,금산면,염소,5
7251,충청남도,예산군,삽교읍,돼지,4
7252,경상북도,의성군,안계면,닭,35
7253,경상북도,의성군,안계면,칠면조,1
7254,경기도,화성시,서신면,개,5
7255,강원도,철원군,갈말읍,사슴,10
7256,충청남도,홍성군,은하면,개,1
7257,경상북도,경주시,충효동,꿀벌,1
7258,전라북도,부안군,계화면,닭,9
7259,경기도,양평군,청운면,돼지,1
7260,경상남도,거창군,신원면,염소,14
7261,경상남도,거제시,남부면,닭,4
7262,전라북도,부안군,부안읍,돼지,3
7263,부산광역시,해운대구,좌동,닭,7
7264,전라남도,함평군,대동면,염소,12
7265,강원도,평창군,용평면,염소,3
7266,경상남도,산청군,산청읍,염소,11
7267,경상남도,함양군,서하면,닭,11
7268,경상북도,칠곡군,북삼읍,염소,9
7269,충청북도,영동군,심천면,칠면조,1
7270,경상남도,하동군,북천면,관상조,1
7271,전라남도,해남군,현산면,염소,8
7272,전라남도,나주시,경현동,닭,3
7273,경상북도,영주시,장수면,오리,6
7274,경기도,포천시,영북면,닭,15
7275,대구광역시,달성군,유가면,닭,2
7276,경상남도,진주시,수곡면,관상조,1
7277,경상북도,상주시,헌신동,오리,1
7278,충청남도,예산군,광시면,돼지,8
7279,경상북도,봉화군,봉화읍,칠면조,2
7280,충청북도,제천시,한수면,닭,18
7281,충청남도,부여군,은산면,사슴,4
7282,경상북도,구미시,지산동,염소,2
7283,경상남도,창원시 마산합포구,신월동,닭,1
7284,울산광역시,울주군,언양읍,닭,28
7285,전라북도,고창군,해리면,거위,1
7286,전라북도,완주군,고산면,염소,20
7287,전라남도,해남군,계곡면,닭,6
7288,경상남도,함양군,서하면,염소,10
7289,경기도,안성시,삼죽면,돼지,8
7290,충청북도,괴산군,문광면,돼지,2
7291,경상남도,거창군,가조면,오리,7
7292,강원도,강릉시,박월동,관상조,1
7293,대전광역시,중구,목달동,닭,4
